Date,Open,High,Low,Close,Volume,MarketCap,CryptoName,market_billion,Change
2019-02-27,138.03,141.34,131.6,136.13,4469776860.0,14298070644.0,ethereum,14.298070644,-0.013765123523871664
2019-02-26,139.65,139.98,136.58,138.09,3791292839.0,14502464167.0,ethereum,14.502464167,-0.011170784103114947
2019-02-25,135.5,142.53,135.48,139.82,4914392068.0,14682597926.0,ethereum,14.682597926,0.03188191881918814
2019-02-24,158.9,165.55,135.85,135.85,5957715043.0,14263873721.0,ethereum,14.263873721,-0.1450597860289491
2019-02-23,148.68,159.13,147.33,158.8,4519468458.0,16670632412.0,ethereum,16.670632412,0.06806564433683081
2019-02-22,146.07,149.27,145.21,149.09,3731099284.0,15649961167.0,ethereum,15.649961167,0.020675018826590064
2019-02-21,149.35,149.35,144.56,146.13,3995766856.0,15337145738.0,ethereum,15.337145738,-0.021560093739537992
2019-02-20,145.17,149.55,142.5,149.55,4500094965.0,15694462393.0,ethereum,15.694462393,0.030171523041950983
2019-02-19,146.4,149.93,145.13,145.35,5310842625.0,15250901019.0,ethereum,15.250901019,-0.007172131147541061
2019-02-18,133.03,147.69,133.0,146.1,5387525773.0,15327852479.0,ethereum,15.327852479,0.09824851537247233
2019-02-17,123.18,134.46,123.09,133.6,4236081130.0,14014695490.0,ethereum,14.01469549,0.08459165448936505
2019-02-16,122.4,124.13,122.3,123.26,2905833287.0,12928550184.0,ethereum,12.928550184,0.007026143790849668
2019-02-15,121.45,123.66,121.37,122.1,3021741615.0,12805280766.0,ethereum,12.805280766,0.005351996706463495
2019-02-14,122.42,124.45,121.33,121.39,3331701628.0,12729213675.0,ethereum,12.729213675,-0.008413657899036114
2019-02-13,122.54,125.55,121.61,122.55,3386585799.0,12849605819.0,ethereum,12.849605819,8.160600620198225e-05
2019-02-12,121.18,123.47,119.6,122.57,3149576429.0,12849965121.0,ethereum,12.849965121,0.011470539693018537
2019-02-11,124.87,124.87,120.31,121.3,3222473887.0,12714795026.0,ethereum,12.714795026,-0.02858973332265562
2019-02-10,119.41,124.85,117.11,124.81,3148766590.0,13080881910.0,ethereum,13.08088191,0.045222343187337796
2019-02-09,119.21,120.69,118.0,119.43,2884650400.0,12515870173.0,ethereum,12.515870173,0.0018454827615134056
2019-02-08,104.65,119.81,104.19,119.27,3656841347.0,12496945336.0,ethereum,12.496945336,0.13970377448638308
2019-02-07,104.84,106.06,104.41,104.54,2326764622.0,10951652648.0,ethereum,10.951652648,-0.0028615032430369816
2019-02-06,107.57,107.57,102.93,104.92,2593048199.0,10990266833.0,ethereum,10.990266833,-0.024635121316352065
2019-02-05,107.63,108.13,106.91,107.44,2515863999.0,11253035388.0,ethereum,11.253035388,-0.0017653070705193508
2019-02-04,107.63,108.7,107.07,107.82,2491888675.0,11290969364.0,ethereum,11.290969364,0.0017653070705193508
2019-02-03,110.49,110.83,106.56,107.49,2519334757.0,11254870706.0,ethereum,11.254870706,-0.027151778441487917
2019-02-02,107.47,110.65,106.76,110.43,2385157838.0,11560765573.0,ethereum,11.560765573,0.02754257001954041
2019-02-01,107.15,108.64,105.05,107.61,2541271519.0,11263815610.0,ethereum,11.26381561,0.004293047130191262
2019-01-31,108.9,110.46,106.53,107.06,2828796031.0,11204735502.0,ethereum,11.204735502,-0.016896235078053292
2019-01-30,105.41,109.45,104.84,108.91,2874370355.0,11396282341.0,ethereum,11.396282341,0.033203680865193055
2019-01-29,106.72,107.17,104.0,105.6,2900418606.0,11048347342.0,ethereum,11.048347342,-0.010494752623688198
2019-01-28,113.29,113.69,103.34,106.59,3366895505.0,11150461958.0,ethereum,11.150461958,-0.059140259510989515
2019-01-27,116.51,116.69,113.41,113.41,2775888287.0,11861671822.0,ethereum,11.861671822,-0.026607158183846954
2019-01-26,116.37,118.08,115.98,116.49,2412181169.0,12182338148.0,ethereum,12.182338148,0.001031193606599556
2019-01-25,117.59,117.8,115.83,116.38,2606881898.0,12168932300.0,ethereum,12.1689323,-0.010289990645463118
2019-01-24,117.46,118.03,116.01,117.36,2520843420.0,12269992351.0,ethereum,12.269992351,-0.00085135365230712
2019-01-23,118.71,119.42,116.38,117.45,2556952198.0,12277481872.0,ethereum,12.277481872,-0.010614101592115163
2019-01-22,117.11,119.66,114.68,118.75,2552507405.0,12410972241.0,ethereum,12.410972241,0.014003927931005043
2019-01-21,119.64,119.72,116.16,117.16,2421720343.0,12242940197.0,ethereum,12.242940197,-0.020728853226345736
2019-01-20,124.63,125.07,118.7,119.47,2964108269.0,12483136112.0,ethereum,12.483136112,-0.04140255155259566
2019-01-19,121.61,125.9,121.16,124.52,3048261797.0,13007954846.0,ethereum,13.007954846,0.023928953211084587
2019-01-18,123.65,123.84,120.24,121.01,2305389800.0,12639234713.0,ethereum,12.639234713,-0.021350586332389815
2019-01-17,123.57,124.27,120.82,123.74,2594091285.0,12922347330.0,ethereum,12.92234733,0.0013757384478433415
2019-01-16,121.81,127.12,121.44,123.55,2746469340.0,12899812275.0,ethereum,12.899812275,0.014284541499055864
2019-01-15,129.17,130.74,120.31,122.03,2735449164.0,12739543688.0,ethereum,12.739543688,-0.055275992877603056
2019-01-14,116.98,130.86,116.97,129.07,2798085735.0,13471754802.0,ethereum,13.471754802,0.1033510001709693
2019-01-13,125.91,126.27,116.09,116.9,2268263944.0,12199288487.0,ethereum,12.199288487,-0.07155905011516156
2019-01-12,127.53,128.67,125.45,125.97,2212109224.0,13143426379.0,ethereum,13.143426379,-0.01223241590214069
2019-01-11,127.81,130.17,125.24,127.55,2667585234.0,13306214134.0,ethereum,13.306214134,-0.002034269618965692
2019-01-10,150.84,152.15,126.53,128.63,3397734456.0,13416263931.0,ethereum,13.416263931,-0.1472421108459295
2019-01-09,150.55,153.62,150.29,150.8,2369241197.0,15726845711.0,ethereum,15.726845711,0.0016605778811026237
2019-01-08,151.97,153.63,148.67,150.36,2459808140.0,15677889902.0,ethereum,15.677889902,-0.01059419622293864
2019-01-07,157.81,158.45,151.15,151.7,2712108388.0,15814868678.0,ethereum,15.814868678,-0.038717445028832224
2019-01-06,155.8,159.37,152.09,157.75,3231294371.0,16442429109.0,ethereum,16.442429109,0.012516046213093636
2019-01-05,154.34,160.82,154.34,155.64,3338211928.0,16219974745.0,ethereum,16.219974745,0.008422962291045633
2019-01-04,148.91,156.88,147.91,154.58,3126192535.0,16107068093.0,ethereum,16.107068093,0.0380766906184945
2019-01-03,155.2,155.86,147.2,149.14,2676164880.0,15536849936.0,ethereum,15.536849936,-0.03904639175257734
2019-01-02,141.52,156.93,140.65,155.05,3328240369.0,16150049902.0,ethereum,16.150049902,0.0956048615036744
2019-01-01,133.42,141.4,132.65,140.82,2258709868.0,14665318370.0,ethereum,14.66531837,0.05546394843351826
2018-12-31,140.03,140.18,132.52,133.37,2358360234.0,13886837730.0,ethereum,13.88683773,-0.04756123687781187
2018-12-30,137.63,140.69,133.98,139.86,2660086834.0,14560066114.0,ethereum,14.560066114,0.01620286274794753
2018-12-29,138.47,147.03,134.57,138.02,3169029972.0,14365797196.0,ethereum,14.365797196,-0.003249801401025411
2018-12-28,116.9,137.65,115.69,137.65,3130201009.0,14324511544.0,ethereum,14.324511544,0.17750213857998287
2018-12-27,131.92,132.68,115.65,116.58,2612804378.0,12129493222.0,ethereum,12.129493222,-0.11628259551243171
2018-12-26,129.89,136.68,126.29,131.87,2720469126.0,13717858346.0,ethereum,13.717858346,0.015243667718839159
2018-12-25,141.0,141.0,125.11,129.84,3298280609.0,13505089290.0,ethereum,13.50508929,-0.07914893617021274
2018-12-24,130.64,157.67,130.64,140.24,4370343387.0,14583457939.0,ethereum,14.583457939,0.07348438456827942
2018-12-23,117.27,133.08,117.27,130.77,3579715061.0,13595887732.0,ethereum,13.595887732,0.11511895625479675
2018-12-22,109.46,116.76,107.5,116.76,2338772939.0,12137481655.0,ethereum,12.137481655,0.0666910286862782
2018-12-21,115.84,119.09,107.58,109.5,2632539990.0,11380357569.0,ethereum,11.380357569,-0.054730662983425445
2018-12-20,101.09,117.17,100.64,116.22,3063842618.0,12076674310.0,ethereum,12.07667431,0.14966861212780685
2018-12-19,101.68,108.55,100.69,101.27,2456482115.0,10521416481.0,ethereum,10.521416481,-0.004032258064516235
2018-12-18,95.11,101.32,92.97,101.11,2277514076.0,10503295749.0,ethereum,10.503295749,0.06308484912206919
2018-12-17,85.38,96.81,85.38,95.13,2101453024.0,9880456239.0,ethereum,9.880456239,0.11419536191145468
2018-12-16,84.47,87.57,84.47,85.26,1565817037.0,8853567311.0,ethereum,8.853567311,0.00935243281638459
2018-12-15,84.28,85.34,82.83,84.44,1496176898.0,8766638124.0,ethereum,8.766638124,0.0018984337921214593
2018-12-14,86.63,87.14,83.23,84.31,1651491877.0,8751209554.0,ethereum,8.751209554,-0.02678056100657963
2018-12-13,90.66,91.11,85.52,86.54,1754475622.0,8981108543.0,ethereum,8.981108543,-0.04544451797926308
2018-12-12,88.61,92.24,88.26,90.59,1533050103.0,9400044026.0,ethereum,9.400044026,0.022345107775646134
2018-12-11,91.58,92.78,87.69,88.95,1707497898.0,9227301064.0,ethereum,9.227301064,-0.02871806071194579
2018-12-10,94.99,96.26,90.65,91.69,1756437577.0,9509816315.0,ethereum,9.509816315,-0.034740498999894696
2018-12-09,92.04,98.9,91.03,95.14,1875567180.0,9866414732.0,ethereum,9.866414732,0.03368100825727938
2018-12-08,93.41,97.06,86.83,92.16,1855759401.0,9555327946.0,ethereum,9.555327946,-0.013381864896692004
2018-12-07,91.65,96.09,83.47,93.29,2554304530.0,9671177427.0,ethereum,9.671177427,0.017894162575013643
2018-12-06,102.45,104.1,91.76,91.76,2310716932.0,9510417097.0,ethereum,9.510417097,-0.10434358223523668
2018-12-05,110.34,110.6,102.48,102.48,1990157607.0,10618884099.0,ethereum,10.618884099,-0.07123436650353453
2018-12-04,108.8,113.14,107.4,110.21,1748116495.0,11418617063.0,ethereum,11.418617063,0.012959558823529381
2018-12-03,116.38,116.62,107.42,108.93,1772756193.0,11282911404.0,ethereum,11.282911404,-0.06401443547001194
2018-12-02,118.27,120.56,116.09,116.39,1856199149.0,12053770487.0,ethereum,12.053770487,-0.015895831571827137
2018-12-01,113.4,120.84,111.62,118.64,2131475768.0,12284117522.0,ethereum,12.284117522,0.046208112874779494
2018-11-30,117.73,119.42,111.74,113.17,2020748396.0,11716096076.0,ethereum,11.716096076,-0.03873269345111698
2018-11-29,122.72,123.23,115.3,117.54,2196099151.0,12166285642.0,ethereum,12.166285642,-0.0422099087353324
2018-11-28,110.2,126.05,110.2,122.44,2673470000.0,12670491119.0,ethereum,12.670491119,0.111070780399274
2018-11-27,107.91,111.84,102.45,110.01,2320010000.0,11382216773.0,ethereum,11.382216773,0.019460661662496603
2018-11-26,116.34,118.2,104.89,108.33,2139490000.0,11206775318.0,ethereum,11.206775318,-0.0688499226405364
2018-11-25,113.13,118.88,101.77,116.45,2466750000.0,12043900588.0,ethereum,12.043900588,0.02934676920357118
2018-11-24,123.3,126.79,110.83,113.49,1800960000.0,11735901799.0,ethereum,11.735901799,-0.07956204379562046
2018-11-23,126.42,127.03,119.56,123.3,1998010000.0,12747016419.0,ethereum,12.747016419,-0.024679639297579534
2018-11-22,136.81,137.74,126.71,126.71,1792150000.0,13097009562.0,ethereum,13.097009562,-0.07382501279146267
2018-11-21,131.14,138.89,125.76,136.7,2685930000.0,14127420909.0,ethereum,14.127420909,0.04239743785267655
2018-11-20,148.81,151.25,126.36,130.34,3134410000.0,13467303239.0,ethereum,13.467303239,-0.12411800282239095
2018-11-19,177.18,177.18,147.85,149.18,2745160000.0,15410551811.0,ethereum,15.410551811,-0.15803138051698837
2018-11-18,174.18,179.15,174.18,177.07,1810920000.0,18288411984.0,ethereum,18.288411984,0.01659203123205871
2018-11-17,175.36,175.85,172.87,174.0,1832800000.0,17968221715.0,ethereum,17.968221715,-0.007755474452554822
2018-11-16,180.87,181.35,173.13,175.18,2015330000.0,18086156169.0,ethereum,18.086156169,-0.03145905899264664
2018-11-15,181.9,184.25,170.19,180.81,2638410000.0,18663659629.0,ethereum,18.663659629,-0.00599230346344147
2018-11-14,206.53,207.04,174.08,181.4,2595330000.0,18721032761.0,ethereum,18.721032761,-0.12167723817363092
2018-11-13,210.15,210.51,206.13,206.83,1610260000.0,21341261802.0,ethereum,21.341261802,-0.015798239352843173
2018-11-12,211.51,212.62,208.92,210.42,1452380000.0,21707637540.0,ethereum,21.70763754,-0.005153420642050038
2018-11-11,212.48,213.0,208.87,211.34,1501600000.0,21798464881.0,ethereum,21.798464881,-0.00536521084337343
2018-11-10,209.97,213.86,209.81,212.53,1377760000.0,21917195708.0,ethereum,21.917195708,0.012192217935895614
2018-11-09,211.99,213.32,209.51,210.07,1554750000.0,21659329261.0,ethereum,21.659329261,-0.009057030992028
2018-11-08,217.33,218.34,212.2,212.23,1769080000.0,21877424057.0,ethereum,21.877424057,-0.0234666175861594
2018-11-07,218.9,221.65,216.8,217.18,1927830000.0,22383497662.0,ethereum,22.383497662,-0.007857469164001821
2018-11-06,209.47,218.45,207.89,218.45,1856940000.0,22445690692.0,ethereum,22.445690692,0.042870100730414806
2018-11-05,207.1,210.82,206.57,209.09,1613510000.0,21540996877.0,ethereum,21.540996877,0.009608884596813179
2018-11-04,200.16,211.27,198.99,207.49,1749300000.0,21371416840.0,ethereum,21.37141684,0.03662070343725026
2018-11-03,200.74,200.74,199.53,200.19,1307150000.0,20615439151.0,ethereum,20.615439151,-0.002739862508717801
2018-11-02,198.98,201.27,198.75,200.63,1451870000.0,20657629735.0,ethereum,20.657629735,0.00829229068248068
2018-11-01,197.54,203.75,197.33,198.87,1336700000.0,20472105764.0,ethereum,20.472105764,0.006732813607370723
2018-10-31,197.65,198.34,196.53,197.38,1442380000.0,20314628127.0,ethereum,20.314628127,-0.0013660511004301048
2018-10-30,197.2,198.12,196.35,197.56,1363500000.0,20328580026.0,ethereum,20.328580026,0.0018255578093306982
2018-10-29,205.17,205.6,195.73,197.25,1517230000.0,20292811278.0,ethereum,20.292811278,-0.03860213481503138
2018-10-28,204.51,205.92,203.52,205.37,1139140000.0,21123907349.0,ethereum,21.123907349,0.004205173341156979
2018-10-27,203.36,206.08,203.13,204.21,1084810000.0,21000852987.0,ethereum,21.000852987,0.004179779701022788
2018-10-26,202.34,204.78,201.55,203.33,1161310000.0,20906130835.0,ethereum,20.906130835,0.0048927547692004004
2018-10-25,203.87,204.13,201.82,202.72,1102900000.0,20839259066.0,ethereum,20.839259066,-0.005640849560994779
2018-10-24,204.13,205.58,203.35,203.85,1102220000.0,20951603018.0,ethereum,20.951603018,-0.0013716749130456138
2018-10-23,204.02,205.15,201.91,204.34,1237490000.0,20997181867.0,ethereum,20.997181867,0.00156847367905104
2018-10-22,205.17,206.93,203.38,204.04,1328980000.0,20962977292.0,ethereum,20.962977292,-0.005507627820831484
2018-10-21,205.39,208.16,204.62,205.14,1190300000.0,21071630786.0,ethereum,21.071630786,-0.0012171965528993622
2018-10-20,203.51,206.22,203.09,205.43,1238780000.0,21097037289.0,ethereum,21.097037289,0.00943442582674078
2018-10-19,203.26,204.66,201.84,203.73,1264480000.0,20917973393.0,ethereum,20.917973393,0.0023123093574731815
2018-10-18,207.4,208.47,201.74,203.35,1365860000.0,20875341345.0,ethereum,20.875341345,-0.019527483124397355
2018-10-17,210.22,211.13,205.93,207.08,1444130000.0,21254117736.0,ethereum,21.254117736,-0.014936732946437001
2018-10-16,209.63,212.17,207.98,210.12,1532280000.0,21561538445.0,ethereum,21.561538445,0.0023374517006154133
2018-10-15,195.27,222.12,194.16,209.7,2865830000.0,21514574462.0,ethereum,21.514574462,0.0738976801351973
2018-10-14,199.69,201.83,195.24,195.72,1169260000.0,20075397007.0,ethereum,20.075397007,-0.019880815263658664
2018-10-13,196.36,201.28,196.36,199.84,1167610000.0,20494529773.0,ethereum,20.494529773,0.017722550417600274
2018-10-12,188.71,199.4,188.71,196.73,1487900000.0,20171157774.0,ethereum,20.171157774,0.042499072651157765
2018-10-11,225.61,225.61,189.28,189.5,2167620000.0,19426181717.0,ethereum,19.426181717,-0.16005496210274373
2018-10-10,227.62,227.71,224.5,225.77,1384040000.0,23139713070.0,ethereum,23.13971307,-0.008127581056146183
2018-10-09,229.71,230.16,226.4,227.98,1405130000.0,23361891401.0,ethereum,23.361891401,-0.0075312350354795965
2018-10-08,226.51,230.76,224.56,229.25,1470740000.0,23487673000.0,ethereum,23.487673,0.012096596176769277
2018-10-07,225.44,226.37,223.0,226.12,1470480000.0,23161767973.0,ethereum,23.161767973,0.003016323633782855
2018-10-06,227.55,227.93,224.25,225.12,1505070000.0,23054817089.0,ethereum,23.054817089,-0.01067897165458144
2018-10-05,222.27,228.32,220.96,227.6,1547330000.0,23304234601.0,ethereum,23.304234601,0.023979844333468232
2018-10-04,220.45,226.15,220.09,222.22,1479500000.0,22748580859.0,ethereum,22.748580859,0.008029031526423272
2018-10-03,226.41,226.46,213.97,220.49,1683930000.0,22567089086.0,ethereum,22.567089086,-0.02614725497990366
2018-10-02,231.1,231.17,225.84,227.18,1542080000.0,23247403474.0,ethereum,23.247403474,-0.016962353959324914
2018-10-01,233.22,234.15,226.94,230.77,1597500000.0,23609728018.0,ethereum,23.609728018,-0.010505102478346576
2018-09-30,231.33,236.99,228.44,232.85,1765560000.0,23817805502.0,ethereum,23.817805502,0.006570699865992226
2018-09-29,221.71,234.01,216.08,231.63,2208720000.0,23688983896.0,ethereum,23.688983896,0.04474313292138373
2018-09-28,229.04,231.75,218.67,222.4,2018120000.0,22740233568.0,ethereum,22.740233568,-0.028990569332867564
2018-09-27,215.44,230.61,212.65,228.49,2030320000.0,23358464739.0,ethereum,23.358464739,0.06057370961752698
2018-09-26,218.65,221.44,209.11,215.85,1756100000.0,22061164303.0,ethereum,22.061164303,-0.012805854104733644
2018-09-25,228.33,228.33,206.49,218.5,2120360000.0,22328327983.0,ethereum,22.328327983,-0.04305172338282316
2018-09-24,244.84,245.11,227.49,228.73,1748740000.0,23368514475.0,ethereum,23.368514475,-0.06579807221042319
2018-09-23,240.99,247.46,237.86,244.33,1693470000.0,24957339670.0,ethereum,24.95733967,0.013859496244657469
2018-09-22,247.34,251.2,233.81,240.48,1921820000.0,24559189741.0,ethereum,24.559189741,-0.027735101479744537
2018-09-21,225.25,248.39,221.57,246.58,2836200000.0,25177561991.0,ethereum,25.177561991,0.09469478357380694
2018-09-20,210.29,224.82,207.79,224.59,1782070000.0,22927300808.0,ethereum,22.927300808,0.06800133149460275
2018-09-19,209.47,213.87,201.66,209.97,1733330000.0,21430323331.0,ethereum,21.430323331,0.0023869766553683107
2018-09-18,197.09,213.36,195.93,209.97,1800640000.0,21426628309.0,ethereum,21.426628309,0.06535085493936778
2018-09-17,221.58,224.26,195.31,197.88,2019910000.0,20187902505.0,ethereum,20.187902505,-0.106959111833198
2018-09-16,222.8,222.8,211.12,220.59,1502260000.0,22500748646.0,ethereum,22.500748646,-0.00991921005386
